Country,Embassy Name,Embassy Address,Google Maps URL
Italy,Consulat de France / Consolato di Francia,"Via Giulia, 252, 00186 Roma RM, Italy",https://www.google.com/maps/place/?q=place_id:ChIJMRAU3kVgLxMRIg2_MJ8FvxM
Italy,Consulate of France,"Calle Seconda de la Fava, 6140, 30122 Venezia VE, Italy",https://www.google.com/maps/place/?q=place_id:ChIJ33Kx5tixfkcR56mYONIF6m0
Italy,General Consulate of France,"Via Privata Cesare Mangili, 1, 20121 Milano MI, Italy",https://www.google.com/maps/place/?q=place_id:ChIJbyhwD7bGhkcRF_58HkCL-ik
Jamaica,Embassy of France,"13 Hillcrest Ave, Kingston, Jamaica",https://www.google.com/maps/place/?q=place_id:ChIJ36lD0f8-244R-AJ_gfJju1Q
Jersey,Agence Consulaire De France,"Halkett Pl, St Helier, Jersey JE2 4WG, Jersey",https://www.google.com/maps/place/?q=place_id:ChIJaQtu26BSDEgRUTJukUOyMEo
Jordan,Embassy of France,"40, rue, Al-Mutanabbi St., Amman, Jordan",https://www.google.com/maps/place/?q=place_id:ChIJaW0E1WKgHBUR90DgsdwoR1s
Japan,Embassy of France,"4 Chome-11-44 Minamiazabu, Minato City, Tokyo 106-8514, Japan",https://www.google.com/maps/place/?q=place_id:ChIJpWBMGQyLGGARE120R3fqSIE
Kazakhstan,Embassy of France,"62, rue Kosmonavtov 4e étage, Astana 010000, Kazakhstan",https://www.google.com/maps/place/?q=place_id:ChIJv9Fxy7mGRUIRuRhDmZRMsbY
Kenya,Ambassade de France à Nairobi,"Peponi Gardens, Nairobi, Kenya",https://www.google.com/maps/place/?q=place_id:ChIJu4XzbNEQLxgRyzydik3QpD0
Cambodia,Ambassade de France,"Phnom, 1 Preah Monivong Blvd (93), Penh 12201, Cambodia",https://www.google.com/maps/place/?q=place_id:ChIJOwhLp2BRCTERKJH-dL8V8lw
Kiribati,Ambassade de France,"34 Demostheni Severi av, 2ème Étage, Nicosia 1080, Cyprus",https://www.google.com/maps/place/?q=place_id:ChIJd5dBE_kZ3hQR5wY98GGJCto
Saint Kitts and Nevis,Ambassade de France / Embassy of France,"Nelson Mandela Drive Vigie Castries, St. Lucia",https://www.google.com/maps/place/?q=place_id:ChIJ6RklV8JnQIwRTfzeOjHG_z8
"Korea, Republic of",Embassy of France / Ambassade de France,"43-12 Seosomun-ro, Seodaemun-gu, Seoul, South Korea",https://www.google.com/maps/place/?q=place_id:ChIJR9yFrGKifDURg_6VXaRJ_Bg
Kuwait,Embassy of France,"Kuwait City, Kuwait",https://www.google.com/maps/place/?q=place_id:ChIJdckgc62Ezz8RHc_Lxov2q48
Kuwait,Embassy of France,"23-29 13 St, Kuwait",https://www.google.com/maps/place/?q=place_id:ChIJjcxoEq2Ezz8RYzmra5zZmJo
Lao People's Democratic Republic,Embassy of France,"Rue Setthathirath, Vientiane, Laos",https://www.google.com/maps/place/?q=place_id:ChIJZyv49YZoJDERtikkXPw2tC0
